Phase,PhaseClassifier,PhaseHTF,PhaseLength,PhaseFactor,ParamA,ParamB,ATRStopMult,MinHoldBars,MaxHoldBars,Trades,PnL,WinRate,AvgPnL,Winners,DashTrades,DashPnL,DashWinRate,DashWinners
Down,jma,6h,20,4.0,30,-50,1.0,12,60,1,-15.6,0.0,-15.6,0,0,0,0,0
Down,jma,6h,20,4.0,50,-50,None,0,0,1,-15.66,0.0,-15.66,0,0,0,0,0
Down,jma,6h,20,4.0,50,-50,None,0,24,1,-15.66,0.0,-15.66,0,0,0,0,0
Down,jma,6h,20,4.0,50,-50,None,0,48,1,-15.66,0.0,-15.66,0,0,0,0,0
Down,jma,6h,20,4.0,50,-50,None,0,60,1,-15.66,0.0,-15.66,0,0,0,0,0
Down,jma,6h,20,4.0,50,-50,2.0,0,0,1,-15.68,0.0,-15.68,0,0,0,0,0
Down,jma,6h,20,4.0,50,-50,2.0,0,24,1,-15.68,0.0,-15.68,0,0,0,0,0
Down,jma,6h,20,4.0,50,-50,2.0,0,48,1,-15.68,0.0,-15.68,0,0,0,0,0
Down,jma,6h,20,4.0,50,-50,2.0,0,60,1,-15.68,0.0,-15.68,0,0,0,0,0
Down,jma,6h,20,4.0,50,-50,1.5,0,0,1,-15.69,0.0,-15.69,0,0,0,0,0
Down,jma,6h,20,4.0,50,-50,1.5,0,24,1,-15.69,0.0,-15.69,0,0,0,0,0
Down,jma,6h,20,4.0,50,-50,1.5,0,48,1,-15.69,0.0,-15.69,0,0,0,0,0
Down,jma,6h,20,4.0,50,-50,1.5,0,60,1,-15.69,0.0,-15.69,0,0,0,0,0
Down,jma,6h,20,4.0,50,50,1.0,24,0,1,-15.7,0.0,-15.7,0,0,0,0,0
Down,jma,6h,20,4.0,50,50,1.0,24,48,1,-15.7,0.0,-15.7,0,0,0,0,0
Down,jma,6h,20,4.0,50,50,1.0,24,60,1,-15.7,0.0,-15.7,0,0,0,0,0
Down,jma,6h,20,4.0,50,50,1.0,24,24,1,-15.72,0.0,-15.72,0,0,0,0,0
Down,jma,6h,20,4.0,20,-50,2.0,0,0,1,-15.74,0.0,-15.74,0,0,0,0,0
Down,jma,6h,20,4.0,20,-50,2.0,0,24,1,-15.74,0.0,-15.74,0,0,0,0,0
Down,jma,6h,20,4.0,20,-50,2.0,0,48,1,-15.74,0.0,-15.74,0,0,0,0,0
Down,jma,6h,20,4.0,20,-50,2.0,0,60,1,-15.74,0.0,-15.74,0,0,0,0,0
Down,jma,6h,20,4.0,20,-50,None,0,0,1,-15.75,0.0,-15.75,0,0,0,0,0
Down,jma,6h,20,4.0,20,-50,None,0,24,1,-15.75,0.0,-15.75,0,0,0,0,0
Down,jma,6h,20,4.0,20,-50,None,0,48,1,-15.75,0.0,-15.75,0,0,0,0,0
Down,jma,6h,20,4.0,20,-50,None,0,60,1,-15.75,0.0,-15.75,0,0,0,0,0
Down,jma,6h,20,4.0,20,-50,1.5,0,0,1,-15.76,0.0,-15.76,0,0,0,0,0
Down,jma,6h,20,4.0,20,-50,1.5,0,24,1,-15.76,0.0,-15.76,0,0,0,0,0
Down,jma,6h,20,4.0,20,-50,1.5,0,48,1,-15.76,0.0,-15.76,0,0,0,0,0
Down,jma,6h,20,4.0,20,-50,1.5,0,60,1,-15.76,0.0,-15.76,0,0,0,0,0
Down,jma,6h,20,4.0,30,50,None,0,0,1,-15.77,0.0,-15.77,0,0,0,0,0
Down,jma,6h,20,4.0,30,50,None,0,24,1,-15.77,0.0,-15.77,0,0,0,0,0
Down,jma,6h,20,4.0,30,50,None,0,48,1,-15.77,0.0,-15.77,0,0,0,0,0
Down,jma,6h,20,4.0,30,50,None,0,60,1,-15.77,0.0,-15.77,0,0,0,0,0
Down,jma,6h,20,4.0,30,50,2.0,0,0,1,-15.77,0.0,-15.77,0,0,0,0,0
Down,jma,6h,20,4.0,30,50,2.0,0,24,1,-15.77,0.0,-15.77,0,0,0,0,0
Down,jma,6h,20,4.0,30,50,2.0,0,48,1,-15.77,0.0,-15.77,0,0,0,0,0
Down,jma,6h,20,4.0,30,50,2.0,0,60,1,-15.77,0.0,-15.77,0,0,0,0,0
Down,jma,6h,20,4.0,20,50,1.5,0,0,1,-15.78,0.0,-15.78,0,0,0,0,0
Down,jma,6h,20,4.0,20,50,1.5,0,24,1,-15.78,0.0,-15.78,0,0,0,0,0
Down,jma,6h,20,4.0,20,50,1.5,0,48,1,-15.78,0.0,-15.78,0,0,0,0,0
Down,jma,6h,20,4.0,20,50,1.5,0,60,1,-15.78,0.0,-15.78,0,0,0,0,0
Down,jma,6h,20,4.0,30,50,1.5,0,0,1,-15.78,0.0,-15.78,0,0,0,0,0
Down,jma,6h,20,4.0,30,50,1.5,0,24,1,-15.78,0.0,-15.78,0,0,0,0,0
Down,jma,6h,20,4.0,30,50,1.5,0,48,1,-15.78,0.0,-15.78,0,0,0,0,0
Down,jma,6h,20,4.0,30,50,1.5,0,60,1,-15.78,0.0,-15.78,0,0,0,0,0
Down,jma,6h,20,4.0,20,50,2.0,0,0,1,-15.78,0.0,-15.78,0,0,0,0,0
Down,jma,6h,20,4.0,20,50,2.0,0,24,1,-15.78,0.0,-15.78,0,0,0,0,0
Down,jma,6h,20,4.0,20,50,2.0,0,48,1,-15.78,0.0,-15.78,0,0,0,0,0
Down,jma,6h,20,4.0,20,50,2.0,0,60,1,-15.78,0.0,-15.78,0,0,0,0,0
Down,jma,6h,20,4.0,20,50,None,0,0,1,-15.78,0.0,-15.78,0,0,0,0,0
Down,jma,6h,20,4.0,20,50,None,0,24,1,-15.78,0.0,-15.78,0,0,0,0,0
Down,jma,6h,20,4.0,20,50,None,0,48,1,-15.78,0.0,-15.78,0,0,0,0,0
Down,jma,6h,20,4.0,20,50,None,0,60,1,-15.78,0.0,-15.78,0,0,0,0,0
Down,jma,6h,20,4.0,50,50,1.0,12,0,1,-15.82,0.0,-15.82,0,0,0,0,0
Down,jma,6h,20,4.0,50,50,1.0,12,24,1,-15.82,0.0,-15.82,0,0,0,0,0
Down,jma,6h,20,4.0,50,50,1.0,12,48,1,-15.82,0.0,-15.82,0,0,0,0,0
Down,jma,6h,20,4.0,50,50,1.0,12,60,1,-15.82,0.0,-15.82,0,0,0,0,0
Down,jma,6h,20,4.0,20,0,2.0,0,0,1,-15.87,0.0,-15.87,0,0,0,0,0
Down,jma,6h,20,4.0,20,0,2.0,0,24,1,-15.87,0.0,-15.87,0,0,0,0,0
Down,jma,6h,20,4.0,20,0,2.0,0,48,1,-15.87,0.0,-15.87,0,0,0,0,0
Down,jma,6h,20,4.0,20,0,2.0,0,60,1,-15.87,0.0,-15.87,0,0,0,0,0
Down,jma,6h,20,4.0,20,0,None,0,0,1,-15.87,0.0,-15.87,0,0,0,0,0
Down,jma,6h,20,4.0,20,0,None,0,24,1,-15.87,0.0,-15.87,0,0,0,0,0
Down,jma,6h,20,4.0,20,0,None,0,48,1,-15.87,0.0,-15.87,0,0,0,0,0
Down,jma,6h,20,4.0,20,0,None,0,60,1,-15.87,0.0,-15.87,0,0,0,0,0
Down,jma,6h,20,4.0,20,0,1.5,0,0,1,-15.87,0.0,-15.87,0,0,0,0,0
Down,jma,6h,20,4.0,20,0,1.5,0,24,1,-15.87,0.0,-15.87,0,0,0,0,0
Down,jma,6h,20,4.0,20,0,1.5,0,48,1,-15.87,0.0,-15.87,0,0,0,0,0
Down,jma,6h,20,4.0,20,0,1.5,0,60,1,-15.87,0.0,-15.87,0,0,0,0,0
Down,jma,6h,20,4.0,50,0,None,0,0,1,-15.91,0.0,-15.91,0,0,0,0,0
Down,jma,6h,20,4.0,50,0,None,0,24,1,-15.91,0.0,-15.91,0,0,0,0,0
Down,jma,6h,20,4.0,50,0,None,0,48,1,-15.91,0.0,-15.91,0,0,0,0,0
Down,jma,6h,20,4.0,50,0,None,0,60,1,-15.91,0.0,-15.91,0,0,0,0,0
Down,jma,6h,20,4.0,30,-50,1.5,0,0,1,-15.92,0.0,-15.92,0,0,0,0,0
Down,jma,6h,20,4.0,30,-50,1.5,0,24,1,-15.92,0.0,-15.92,0,0,0,0,0
Down,jma,6h,20,4.0,30,-50,1.5,0,48,1,-15.92,0.0,-15.92,0,0,0,0,0
Down,jma,6h,20,4.0,30,-50,1.5,0,60,1,-15.92,0.0,-15.92,0,0,0,0,0
Down,jma,6h,20,4.0,30,0,1.5,0,0,1,-15.92,0.0,-15.92,0,0,0,0,0
Down,jma,6h,20,4.0,30,0,1.5,0,24,1,-15.92,0.0,-15.92,0,0,0,0,0
Down,jma,6h,20,4.0,30,0,1.5,0,48,1,-15.92,0.0,-15.92,0,0,0,0,0
Down,jma,6h,20,4.0,30,0,1.5,0,60,1,-15.92,0.0,-15.92,0,0,0,0,0
Down,jma,6h,20,4.0,50,0,2.0,0,0,1,-15.93,0.0,-15.93,0,0,0,0,0
Down,jma,6h,20,4.0,50,0,2.0,0,24,1,-15.93,0.0,-15.93,0,0,0,0,0
Down,jma,6h,20,4.0,50,0,2.0,0,48,1,-15.93,0.0,-15.93,0,0,0,0,0
Down,jma,6h,20,4.0,50,0,2.0,0,60,1,-15.93,0.0,-15.93,0,0,0,0,0
Down,jma,6h,20,4.0,30,-50,None,0,0,1,-15.93,0.0,-15.93,0,0,0,0,0
Down,jma,6h,20,4.0,30,-50,None,0,24,1,-15.93,0.0,-15.93,0,0,0,0,0
Down,jma,6h,20,4.0,30,-50,None,0,48,1,-15.93,0.0,-15.93,0,0,0,0,0
Down,jma,6h,20,4.0,30,-50,None,0,60,1,-15.93,0.0,-15.93,0,0,0,0,0
Down,jma,6h,20,4.0,30,-50,2.0,0,0,1,-15.93,0.0,-15.93,0,0,0,0,0
Down,jma,6h,20,4.0,30,-50,2.0,0,24,1,-15.93,0.0,-15.93,0,0,0,0,0
Down,jma,6h,20,4.0,30,-50,2.0,0,48,1,-15.93,0.0,-15.93,0,0,0,0,0
Down,jma,6h,20,4.0,30,-50,2.0,0,60,1,-15.93,0.0,-15.93,0,0,0,0,0
Down,jma,6h,20,4.0,30,0,None,0,0,1,-15.93,0.0,-15.93,0,0,0,0,0
Down,jma,6h,20,4.0,30,0,None,0,24,1,-15.93,0.0,-15.93,0,0,0,0,0
Down,jma,6h,20,4.0,30,0,None,0,48,1,-15.93,0.0,-15.93,0,0,0,0,0
Down,jma,6h,20,4.0,30,0,None,0,60,1,-15.93,0.0,-15.93,0,0,0,0,0
Down,jma,6h,20,4.0,30,0,2.0,0,0,1,-15.93,0.0,-15.93,0,0,0,0,0
Down,jma,6h,20,4.0,30,0,2.0,0,24,1,-15.93,0.0,-15.93,0,0,0,0,0
Down,jma,6h,20,4.0,30,0,2.0,0,48,1,-15.93,0.0,-15.93,0,0,0,0,0
Down,jma,6h,20,4.0,30,0,2.0,0,60,1,-15.93,0.0,-15.93,0,0,0,0,0
Down,jma,6h,20,4.0,50,0,1.5,0,0,1,-15.94,0.0,-15.94,0,0,0,0,0
Down,jma,6h,20,4.0,50,0,1.5,0,24,1,-15.94,0.0,-15.94,0,0,0,0,0
Down,jma,6h,20,4.0,50,0,1.5,0,48,1,-15.94,0.0,-15.94,0,0,0,0,0
Down,jma,6h,20,4.0,50,0,1.5,0,60,1,-15.94,0.0,-15.94,0,0,0,0,0
Down,jma,6h,20,4.0,50,50,None,0,0,1,-16.0,0.0,-16.0,0,0,0,0,0
Down,jma,6h,20,4.0,50,50,None,0,24,1,-16.0,0.0,-16.0,0,0,0,0,0
Down,jma,6h,20,4.0,50,50,None,0,48,1,-16.0,0.0,-16.0,0,0,0,0,0
Down,jma,6h,20,4.0,50,50,None,0,60,1,-16.0,0.0,-16.0,0,0,0,0,0
Down,jma,6h,20,4.0,50,50,2.0,0,0,1,-16.02,0.0,-16.02,0,0,0,0,0
Down,jma,6h,20,4.0,50,50,2.0,0,24,1,-16.02,0.0,-16.02,0,0,0,0,0
Down,jma,6h,20,4.0,50,50,2.0,0,48,1,-16.02,0.0,-16.02,0,0,0,0,0
Down,jma,6h,20,4.0,50,50,2.0,0,60,1,-16.02,0.0,-16.02,0,0,0,0,0
Down,jma,6h,20,4.0,50,50,1.5,0,0,1,-16.03,0.0,-16.03,0,0,0,0,0
Down,jma,6h,20,4.0,50,50,1.5,0,24,1,-16.03,0.0,-16.03,0,0,0,0,0
Down,jma,6h,20,4.0,50,50,1.5,0,48,1,-16.03,0.0,-16.03,0,0,0,0,0
Down,jma,6h,20,4.0,50,50,1.5,0,60,1,-16.03,0.0,-16.03,0,0,0,0,0
Down,jma,6h,20,4.0,50,-50,1.5,12,24,1,-21.96,0.0,-21.96,0,0,0,0,0
Down,jma,6h,20,4.0,50,-50,1.5,12,0,1,-21.98,0.0,-21.98,0,0,0,0,0
Down,jma,6h,20,4.0,50,-50,1.5,12,48,1,-21.98,0.0,-21.98,0,0,0,0,0
Down,jma,6h,20,4.0,50,-50,1.5,12,60,1,-21.98,0.0,-21.98,0,0,0,0,0
Down,jma,6h,20,4.0,50,0,1.5,12,24,1,-22.32,0.0,-22.32,0,0,0,0,0
Down,jma,6h,20,4.0,50,0,1.5,12,0,1,-22.36,0.0,-22.36,0,0,0,0,0
Down,jma,6h,20,4.0,50,0,1.5,12,48,1,-22.36,0.0,-22.36,0,0,0,0,0
Down,jma,6h,20,4.0,50,0,1.5,12,60,1,-22.36,0.0,-22.36,0,0,0,0,0
Down,jma,6h,20,4.0,30,-50,1.5,12,0,1,-22.45,0.0,-22.45,0,0,0,0,0
Down,jma,6h,20,4.0,30,-50,1.5,12,24,1,-22.45,0.0,-22.45,0,0,0,0,0
Down,jma,6h,20,4.0,30,-50,1.5,12,48,1,-22.45,0.0,-22.45,0,0,0,0,0
Down,jma,6h,20,4.0,30,-50,1.5,12,60,1,-22.45,0.0,-22.45,0,0,0,0,0
Down,jma,6h,20,4.0,50,0,1.5,24,24,1,-22.47,0.0,-22.47,0,0,0,0,0
Down,jma,6h,20,4.0,50,0,1.5,24,0,1,-22.53,0.0,-22.53,0,0,0,0,0
Down,jma,6h,20,4.0,50,0,1.5,24,48,1,-22.53,0.0,-22.53,0,0,0,0,0
Down,jma,6h,20,4.0,50,0,1.5,24,60,1,-22.53,0.0,-22.53,0,0,0,0,0
Down,jma,6h,20,4.0,50,50,1.5,24,24,1,-22.61,0.0,-22.61,0,0,0,0,0
Down,jma,6h,20,4.0,50,50,1.5,24,0,1,-22.62,0.0,-22.62,0,0,0,0,0
Down,jma,6h,20,4.0,50,50,1.5,24,48,1,-22.62,0.0,-22.62,0,0,0,0,0
Down,jma,6h,20,4.0,50,50,1.5,24,60,1,-22.62,0.0,-22.62,0,0,0,0,0
Down,jma,6h,20,4.0,50,50,1.5,12,0,1,-22.76,0.0,-22.76,0,0,0,0,0
Down,jma,6h,20,4.0,50,50,1.5,12,24,1,-22.76,0.0,-22.76,0,0,0,0,0
Down,jma,6h,20,4.0,50,50,1.5,12,48,1,-22.76,0.0,-22.76,0,0,0,0,0
Down,jma,6h,20,4.0,50,50,1.5,12,60,1,-22.76,0.0,-22.76,0,0,0,0,0
Down,jma,6h,20,4.0,50,-50,2.0,12,24,1,-28.57,0.0,-28.57,0,0,0,0,0
Down,jma,6h,20,4.0,50,-50,2.0,12,0,1,-28.59,0.0,-28.59,0,0,0,0,0
Down,jma,6h,20,4.0,50,-50,2.0,12,48,1,-28.59,0.0,-28.59,0,0,0,0,0
Down,jma,6h,20,4.0,50,-50,2.0,12,60,1,-28.59,0.0,-28.59,0,0,0,0,0
Down,jma,6h,20,4.0,50,0,2.0,24,24,1,-29.04,0.0,-29.04,0,0,0,0,0
Down,jma,6h,20,4.0,50,0,2.0,12,24,1,-29.06,0.0,-29.06,0,0,0,0,0
Down,jma,6h,20,4.0,50,0,2.0,24,0,1,-29.09,0.0,-29.09,0,0,0,0,0
Down,jma,6h,20,4.0,50,0,2.0,24,48,1,-29.09,0.0,-29.09,0,0,0,0,0
Down,jma,6h,20,4.0,50,0,2.0,24,60,1,-29.09,0.0,-29.09,0,0,0,0,0
Down,jma,6h,20,4.0,50,0,2.0,12,0,1,-29.11,0.0,-29.11,0,0,0,0,0
Down,jma,6h,20,4.0,50,0,2.0,12,48,1,-29.11,0.0,-29.11,0,0,0,0,0
Down,jma,6h,20,4.0,50,0,2.0,12,60,1,-29.11,0.0,-29.11,0,0,0,0,0
Down,jma,6h,20,4.0,30,-50,2.0,12,0,1,-29.18,0.0,-29.18,0,0,0,0,0
Down,jma,6h,20,4.0,30,-50,2.0,12,24,1,-29.18,0.0,-29.18,0,0,0,0,0
Down,jma,6h,20,4.0,30,-50,2.0,12,48,1,-29.18,0.0,-29.18,0,0,0,0,0
Down,jma,6h,20,4.0,30,-50,2.0,12,60,1,-29.18,0.0,-29.18,0,0,0,0,0
Down,jma,6h,20,4.0,50,50,2.0,24,0,1,-29.18,0.0,-29.18,0,0,0,0,0
Down,jma,6h,20,4.0,50,50,2.0,24,48,1,-29.18,0.0,-29.18,0,0,0,0,0
Down,jma,6h,20,4.0,50,50,2.0,24,60,1,-29.18,0.0,-29.18,0,0,0,0,0
Down,jma,6h,20,4.0,50,50,2.0,24,24,1,-29.18,0.0,-29.18,0,0,0,0,0
Down,jma,6h,20,4.0,50,50,2.0,12,0,1,-29.52,0.0,-29.52,0,0,0,0,0
Down,jma,6h,20,4.0,50,50,2.0,12,24,1,-29.52,0.0,-29.52,0,0,0,0,0
Down,jma,6h,20,4.0,50,50,2.0,12,48,1,-29.52,0.0,-29.52,0,0,0,0,0
Down,jma,6h,20,4.0,50,50,2.0,12,60,1,-29.52,0.0,-29.52,0,0,0,0,0
