symbol,direction,indicator,htf,param_desc,entry_time,entry_price,exit_time,exit_price,stake,fees,pnl,equity_after,reason,size_units,Zeit,ExitZeit,Entry,ExitPreis
TNSR/USDC,Short,supertrend,6h,"ParamA=14.0, ParamB=3.0, ATR=None",2025-04-08T18:00:00+02:00,0.1145,2025-04-09T06:00:00+02:00,0.1131,1641.6612874724146,3.283322574944829,16.78939185703227,16433.40226658118,"Time-based exit (2 bars, optimal=2)",14337.653165697944,2025-04-08T18:00:00+02:00,2025-04-09T06:00:00+02:00,0.1145,0.1131
TNSR/USDC,Short,supertrend,6h,"ParamA=14.0, ParamB=3.0, ATR=None",2025-04-10T06:00:00+02:00,0.1223,2025-04-10T18:00:00+02:00,0.1185,1643.340226658118,3.2866804533162357,47.77376812641285,16481.17603470759,"Time-based exit (2 bars, optimal=2)",13436.960152560243,2025-04-10T06:00:00+02:00,2025-04-10T18:00:00+02:00,0.1223,0.1185
TNSR/USDC,Short,supertrend,6h,"ParamA=14.0, ParamB=3.0, ATR=None",2025-05-06T12:00:00+02:00,0.1296,2025-05-07T00:00:00+02:00,0.1307,1648.1176034707591,3.2962352069415184,-17.28488770553615,16463.891147002054,"Time-based exit (2 bars, optimal=2)",12716.956816904007,2025-05-06T12:00:00+02:00,2025-05-07T00:00:00+02:00,0.1296,0.1307
TNSR/USDC,Short,supertrend,6h,"ParamA=14.0, ParamB=3.0, ATR=None",2025-05-14T18:00:00+02:00,0.1769,2025-05-15T06:00:00+02:00,0.1763,1646.3891147002055,3.292778229400411,2.2913566989212732,16466.182503700977,"Time-based exit (2 bars, optimal=2)",9306.891547202971,2025-05-14T18:00:00+02:00,2025-05-15T06:00:00+02:00,0.1769,0.1763
TNSR/USDC,Short,supertrend,6h,"ParamA=14.0, ParamB=3.0, ATR=None",2025-05-18T21:00:00+02:00,0.1518,2025-05-19T09:00:00+02:00,0.1486,1646.6182503700977,3.2932365007401954,31.418083665164158,16497.60058736614,"Time-based exit (2 bars, optimal=2)",10847.287551845176,2025-05-18T21:00:00+02:00,2025-05-19T09:00:00+02:00,0.1518,0.1486
TNSR/USDC,Short,supertrend,6h,"ParamA=14.0, ParamB=3.0, ATR=None",2025-05-26T19:00:00+02:00,0.1472,2025-05-27T10:00:00+02:00,0.1534,1649.7600587366142,3.2995201174732283,-72.78669650447748,16424.813890861664,Trend flip,11207.609094678086,2025-05-26T19:00:00+02:00,2025-05-27T10:00:00+02:00,0.1472,0.1534
TNSR/USDC,Short,supertrend,6h,"ParamA=14.0, ParamB=3.0, ATR=None",2025-05-28T20:00:00+02:00,0.1523,2025-05-29T08:00:00+02:00,0.1532,1642.4813890861665,3.284962778172333,-12.991024827926566,16411.822866033737,"Time-based exit (2 bars, optimal=2)",10784.513388615671,2025-05-28T20:00:00+02:00,2025-05-29T08:00:00+02:00,0.1523,0.1532
TNSR/USDC,Short,supertrend,6h,"ParamA=14.0, ParamB=3.0, ATR=None",2025-06-14T18:00:00+02:00,0.1114,2025-06-15T22:00:00+02:00,0.112,1641.1822866033738,3.2823645732067477,-12.121766475917966,16399.70109955782,"Time-based exit (4 bars, optimal=2)",14732.336504518616,2025-06-14T18:00:00+02:00,2025-06-15T22:00:00+02:00,0.1114,0.112
TNSR/USDC,Short,supertrend,6h,"ParamA=14.0, ParamB=3.0, ATR=None",2025-06-17T00:00:00+02:00,0.1185,2025-06-17T12:00:00+02:00,0.1143,1639.970109955782,3.279940219911564,54.845582664597096,16454.54668222242,"Time-based exit (2 bars, optimal=2)",13839.410210597316,2025-06-17T00:00:00+02:00,2025-06-17T12:00:00+02:00,0.1185,0.1143
TNSR/USDC,Short,supertrend,6h,"ParamA=14.0, ParamB=3.0, ATR=None",2025-06-19T22:00:00+02:00,0.1096,2025-06-20T16:00:00+02:00,0.1103,1645.454668222242,3.290909336444484,-13.80020010063752,16440.74648212178,"Time-based exit (3 bars, optimal=2)",15013.27252027593,2025-06-19T22:00:00+02:00,2025-06-20T16:00:00+02:00,0.1096,0.1103
TNSR/USDC,Short,supertrend,6h,"ParamA=14.0, ParamB=3.0, ATR=None",2025-06-20T18:00:00+02:00,0.1082,2025-06-21T06:00:00+02:00,0.109,1644.074648212178,3.2881492964243564,-15.443969246237058,16425.302512875543,"Time-based exit (2 bars, optimal=2)",15194.774937265971,2025-06-20T18:00:00+02:00,2025-06-21T06:00:00+02:00,0.1082,0.109
TNSR/USDC,Short,supertrend,6h,"ParamA=14.0, ParamB=3.0, ATR=None",2025-06-21T16:00:00+02:00,0.1087,2025-06-22T04:00:00+02:00,0.1034,1642.5302512875544,3.2850605025751087,76.80151108734243,16502.104023962886,"Time-based exit (2 bars, optimal=2)",15110.673884890104,2025-06-21T16:00:00+02:00,2025-06-22T04:00:00+02:00,0.1087,0.1034
TNSR/USDC,Short,supertrend,6h,"ParamA=14.0, ParamB=3.0, ATR=None",2025-07-08T03:00:00+02:00,0.1109,2025-07-08T16:00:00+02:00,0.1113,1650.2104023962886,3.3004208047925774,-9.252487179531183,16492.851536783353,"Time-based exit (2 bars, optimal=2)",14880.165936846606,2025-07-08T03:00:00+02:00,2025-07-08T16:00:00+02:00,0.1109,0.1113
TNSR/USDC,Short,supertrend,6h,"ParamA=14.0, ParamB=3.0, ATR=None",2025-07-28T15:00:00+02:00,0.1464,2025-07-29T03:00:00+02:00,0.1364,1649.2851536783353,3.2985703073566706,109.35751942477016,16602.209056208125,"Time-based exit (2 bars, optimal=2)",11265.608973212673,2025-07-28T15:00:00+02:00,2025-07-29T03:00:00+02:00,0.1464,0.1364
TNSR/USDC,Short,supertrend,6h,"ParamA=14.0, ParamB=3.0, ATR=None",2025-07-29T16:00:00+02:00,0.1363,2025-07-30T04:00:00+02:00,0.1342,1660.2209056208126,3.320441811241625,22.2588971601721,16624.467953368297,"Time-based exit (2 bars, optimal=2)",12180.637605435162,2025-07-29T16:00:00+02:00,2025-07-30T04:00:00+02:00,0.1363,0.1342
TNSR/USDC,Short,supertrend,6h,"ParamA=14.0, ParamB=3.0, ATR=None",2025-07-31T15:00:00+02:00,0.1319,2025-08-01T03:00:00+02:00,0.1244,1662.4467953368298,3.3248935906736596,91.20392342999514,16715.671876798293,"Time-based exit (2 bars, optimal=2)",12603.842269422517,2025-07-31T15:00:00+02:00,2025-08-01T03:00:00+02:00,0.1319,0.1244
TNSR/USDC,Short,supertrend,6h,"ParamA=14.0, ParamB=3.0, ATR=None",2025-08-05T09:00:00+02:00,0.1255,2025-08-05T21:00:00+02:00,0.1224,1671.5671876798292,3.3431343753596585,37.94657304940114,16753.618449847694,"Time-based exit (2 bars, optimal=2)",13319.260459600233,2025-08-05T09:00:00+02:00,2025-08-05T21:00:00+02:00,0.1255,0.1224
TNSR/USDC,Short,supertrend,6h,"ParamA=14.0, ParamB=3.0, ATR=None",2025-08-17T21:00:00+02:00,0.1279,2025-08-18T09:00:00+02:00,0.1222,1675.3618449847695,3.350723689969539,71.31356494500467,16824.9320147927,"Time-based exit (2 bars, optimal=2)",13098.998006135804,2025-08-17T21:00:00+02:00,2025-08-18T09:00:00+02:00,0.1279,0.1222
TNSR/USDC,Short,supertrend,6h,"ParamA=14.0, ParamB=3.0, ATR=None",2025-08-21T14:00:00+02:00,0.12,2025-08-22T02:00:00+02:00,0.12,1682.4932014792698,3.36498640295854,-3.36498640295854,16821.56702838974,"Time-based exit (2 bars, optimal=2)",14020.776678993916,2025-08-21T14:00:00+02:00,2025-08-22T02:00:00+02:00,0.12,0.12
TNSR/USDC,Short,supertrend,6h,"ParamA=14.0, ParamB=3.0, ATR=None",2025-08-24T11:00:00+02:00,0.1264,2025-08-24T23:00:00+02:00,0.1269,1682.156702838974,3.3643134056779482,-10.018414287161237,16811.54861410258,"Time-based exit (2 bars, optimal=2)",13308.201762966566,2025-08-24T11:00:00+02:00,2025-08-24T23:00:00+02:00,0.1264,0.1269
TNSR/USDC,Short,supertrend,6h,"ParamA=14.0, ParamB=3.0, ATR=None",2025-08-25T02:00:00+02:00,0.1239,2025-08-25T14:00:00+02:00,0.1201,1681.154861410258,3.362309722820516,48.198533484273725,16859.74714758685,"Time-based exit (2 bars, optimal=2)",13568.642949235336,2025-08-25T02:00:00+02:00,2025-08-25T14:00:00+02:00,0.1239,0.1201
TNSR/USDC,Short,supertrend,6h,"ParamA=14.0, ParamB=3.0, ATR=None",2025-08-29T09:00:00+02:00,0.1175,2025-08-29T21:00:00+02:00,0.1157,1685.9747147586852,3.3719494295173704,22.455748328487964,16882.20289591534,"Time-based exit (2 bars, optimal=2)",14348.720976669661,2025-08-29T09:00:00+02:00,2025-08-29T21:00:00+02:00,0.1175,0.1157
TNSR/USDC,Short,supertrend,6h,"ParamA=14.0, ParamB=3.0, ATR=None",2025-08-31T15:00:00+02:00,0.1175,2025-09-01T03:00:00+02:00,0.1156,1688.2202895915339,3.376440579183068,23.92244069931832,16906.12533661466,"Time-based exit (2 bars, optimal=2)",14367.832251842841,2025-08-31T15:00:00+02:00,2025-09-01T03:00:00+02:00,0.1175,0.1156
TNSR/USDC,Short,supertrend,6h,"ParamA=14.0, ParamB=3.0, ATR=None",2025-09-01T17:00:00+02:00,0.1139,2025-09-02T05:00:00+02:00,0.1128,1690.612533661466,3.381225067322932,12.946025038275126,16919.071361652936,"Time-based exit (2 bars, optimal=2)",14842.95464145273,2025-09-01T17:00:00+02:00,2025-09-02T05:00:00+02:00,0.1139,0.1128
TNSR/USDC,Short,supertrend,6h,"ParamA=14.0, ParamB=3.0, ATR=None",2025-09-04T07:00:00+02:00,0.1119,2025-09-04T19:00:00+02:00,0.1102,1691.9071361652937,3.3838142723305875,22.3198687614584,16941.391230414392,"Time-based exit (2 bars, optimal=2)",15119.8135492877,2025-09-04T07:00:00+02:00,2025-09-04T19:00:00+02:00,0.1119,0.1102
TNSR/USDC,Short,supertrend,6h,"ParamA=14.0, ParamB=3.0, ATR=None",2025-09-05T16:00:00+02:00,0.1117,2025-09-06T06:00:00+02:00,0.1121,1694.1391230414392,3.3882782460828786,-9.455025329490176,16931.9362050849,"Time-based exit (2 bars, optimal=2)",15166.86770851781,2025-09-05T16:00:00+02:00,2025-09-06T06:00:00+02:00,0.1117,0.1121
TNSR/USDC,Short,supertrend,6h,"ParamA=14.0, ParamB=3.0, ATR=None",2025-09-17T11:00:00+02:00,0.1183,2025-09-19T08:00:00+02:00,0.119,1693.19362050849,3.38638724101698,-13.405284403789,16918.53092068111,"Time-based exit (7 bars, optimal=2)",14312.710232531615,2025-09-17T11:00:00+02:00,2025-09-19T08:00:00+02:00,0.1183,0.119
TNSR/USDC,Short,supertrend,6h,"ParamA=14.0, ParamB=3.0, ATR=None",2025-09-21T12:00:00+02:00,0.1157,2025-09-22T00:00:00+02:00,0.1164,1691.853092068111,3.383706184136222,-13.619636732517279,16904.911283948593,"Time-based exit (2 bars, optimal=2)",14622.757926258522,2025-09-21T12:00:00+02:00,2025-09-22T00:00:00+02:00,0.1157,0.1164
TNSR/USDC,Short,supertrend,6h,"ParamA=14.0, ParamB=3.0, ATR=None",2025-09-25T02:00:00+02:00,0.1012,2025-09-25T14:00:00+02:00,0.0979,1690.4911283948593,3.3809822567897188,51.74372845173825,16956.655012400333,"Time-based exit (2 bars, optimal=2)",16704.457790463035,2025-09-25T02:00:00+02:00,2025-09-25T14:00:00+02:00,0.1012,0.0979
TNSR/USDC,Short,supertrend,6h,"ParamA=14.0, ParamB=3.0, ATR=None",2025-09-28T03:00:00+02:00,0.0955,2025-09-28T15:00:00+02:00,0.0956,1695.6655012400333,3.391331002480067,-5.166896972364969,16951.48811542797,"Time-based exit (2 bars, optimal=2)",17755.659698848518,2025-09-28T03:00:00+02:00,2025-09-28T15:00:00+02:00,0.0955,0.0956
TNSR/USDC,Short,supertrend,6h,"ParamA=14.0, ParamB=3.0, ATR=None",2025-09-29T14:00:00+02:00,0.0953,2025-09-30T03:00:00+02:00,0.0956,1695.148811542797,3.390297623085594,-8.72654781681963,16942.76156761115,"Time-based exit (2 bars, optimal=2)",17787.50064577961,2025-09-29T14:00:00+02:00,2025-09-30T03:00:00+02:00,0.0953,0.0956
TNSR/USDC,Short,supertrend,6h,"ParamA=14.0, ParamB=3.0, ATR=None",2025-09-30T03:00:00+02:00,0.0956,2025-09-30T15:00:00+02:00,0.0955,1694.2761567611149,3.3885523135222297,-1.6162969194205945,16941.14527069173,"Time-based exit (2 bars, optimal=2)",17722.553941015845,2025-09-30T03:00:00+02:00,2025-09-30T15:00:00+02:00,0.0956,0.0955
TNSR/USDC,Short,supertrend,6h,"ParamA=14.0, ParamB=3.0, ATR=None",2025-10-10T17:00:00+02:00,0.0944,2025-10-11T05:00:00+02:00,0.0664,1694.114527069173,3.3882290541383457,499.1033679579045,17440.248638649635,"Time-based exit (2 bars, optimal=2)",17946.128464715814,2025-10-10T17:00:00+02:00,2025-10-11T05:00:00+02:00,0.0944,0.0664
TNSR/USDC,Short,supertrend,6h,"ParamA=14.0, ParamB=3.0, ATR=None",2025-10-23T14:00:00+02:00,0.0622,2025-10-25T20:00:00+02:00,0.0655,1744.0248638649634,3.488049727729927,-96.01670006140175,17344.231938588233,Trend flip,28038.984949597485,2025-10-23T14:00:00+02:00,2025-10-25T20:00:00+02:00,0.0622,0.0655
TNSR/USDC,Short,supertrend,6h,"ParamA=14.0, ParamB=3.0, ATR=None",2025-10-26T04:00:00+01:00,0.0646,2025-10-27T20:00:00+01:00,0.0652,1734.4231938588232,3.4688463877176465,-19.578040138728102,17324.653898449506,"Time-based exit (6 bars, optimal=2)",26848.656251684566,2025-10-26T04:00:00+01:00,2025-10-27T20:00:00+01:00,0.0646,0.0652
TNSR/USDC,Short,supertrend,6h,"ParamA=14.0, ParamB=3.0, ATR=None",2025-11-02T02:00:00+01:00,0.0534,2025-11-02T14:00:00+01:00,0.0537,1732.4653898449506,3.4649307796899014,-13.197882408032148,17311.456016041473,"Time-based exit (2 bars, optimal=2)",32443.17209447473,2025-11-02T02:00:00+01:00,2025-11-02T14:00:00+01:00,0.0534,0.0537
TNSR/USDC,Short,supertrend,6h,"ParamA=14.0, ParamB=3.0, ATR=None",2025-11-03T03:00:00+01:00,0.0517,2025-11-03T15:00:00+01:00,0.0493,1731.1456016041473,3.4622912032082946,76.9003672851856,17388.35638332666,"Time-based exit (2 bars, optimal=2)",33484.4410368307,2025-11-03T03:00:00+01:00,2025-11-03T15:00:00+01:00,0.0517,0.0493
TNSR/USDC,Short,supertrend,6h,"ParamA=14.0, ParamB=3.0, ATR=None",2025-11-06T06:00:00+01:00,0.0468,2025-11-06T18:00:00+01:00,0.0453,1738.835638332666,3.477671276665332,52.25424020835605,17440.610623535016,"Time-based exit (2 bars, optimal=2)",37154.60765668089,2025-11-06T06:00:00+01:00,2025-11-06T18:00:00+01:00,0.0468,0.0453
TNSR/USDC,Short,supertrend,6h,"ParamA=14.0, ParamB=3.0, ATR=None",2025-11-07T13:00:00+01:00,0.0458,2025-11-10T01:00:00+01:00,0.0528,1744.0610623535017,3.4881221247070036,-270.0476731394343,17170.562950395582,Trend flip,38079.93585924676,2025-11-07T13:00:00+01:00,2025-11-10T01:00:00+01:00,0.0458,0.0528
TNSR/USDC,Short,supertrend,6h,"ParamA=14.0, ParamB=3.0, ATR=None",2025-11-17T14:00:00+01:00,0.0408,2025-11-18T02:00:00+01:00,0.0381,1717.0562950395583,3.434112590079117,110.1946128169505,17280.757563212534,"Time-based exit (2 bars, optimal=2)",42084.713113714664,2025-11-17T14:00:00+01:00,2025-11-18T02:00:00+01:00,0.0408,0.0381
TNSR/USDC,Short,supertrend,6h,"ParamA=14.0, ParamB=3.0, ATR=None",2025-11-19T00:00:00+01:00,0.0341,2025-11-23T11:00:00+01:00,0.1521,1728.0757563212533,3.4561515126425064,-5983.307742301731,11297.449820910802,Trend flip,50676.70839651769,2025-11-19T00:00:00+01:00,2025-11-23T11:00:00+01:00,0.0341,0.1521
TNSR/USDC,Short,supertrend,6h,"ParamA=14.0, ParamB=3.0, ATR=None",2025-11-27T08:00:00+01:00,0.1414,2025-11-27T20:00:00+01:00,0.1362,1129.7449820910801,2.25948996418216,39.28700159786613,11336.736822508668,"Time-based exit (2 bars, optimal=2)",7989.709915778501,2025-11-27T08:00:00+01:00,2025-11-27T20:00:00+01:00,0.1414,0.1362
TNSR/USDC,Short,supertrend,6h,"ParamA=14.0, ParamB=3.0, ATR=None",2025-12-01T05:00:00+01:00,0.1244,2025-12-01T19:00:00+01:00,0.1239,1133.673682250867,2.267347364501734,2.2892188824872854,11339.026041391156,"Time-based exit (2 bars, optimal=2)",9113.13249397803,2025-12-01T05:00:00+01:00,2025-12-01T19:00:00+01:00,0.1244,0.1239
TNSR/USDC,Short,supertrend,6h,"ParamA=14.0, ParamB=3.0, ATR=None",2025-12-07T10:00:00+01:00,0.1144,2025-12-07T22:00:00+01:00,0.1111,1133.9026041391157,2.2678052082782316,30.440923757273154,11369.46696514843,"Time-based exit (2 bars, optimal=2)",9911.736050167096,2025-12-07T10:00:00+01:00,2025-12-07T22:00:00+01:00,0.1144,0.1111
TNSR/USDC,Short,supertrend,6h,"ParamA=14.0, ParamB=3.0, ATR=None",2025-12-10T13:00:00+01:00,0.1025,2025-12-11T01:00:00+01:00,0.1005,1136.9466965148429,2.273893393029686,19.91043239262565,11389.377397541055,"Time-based exit (2 bars, optimal=2)",11092.162892827737,2025-12-10T13:00:00+01:00,2025-12-11T01:00:00+01:00,0.1025,0.1005
TNSR/USDC,Short,supertrend,6h,"ParamA=14.0, ParamB=3.0, ATR=None",2025-12-14T10:00:00+01:00,0.0991,2025-12-14T22:00:00+01:00,0.0961,1138.9377397541055,2.277875479508211,32.20056265633744,11421.577960197392,"Time-based exit (2 bars, optimal=2)",11492.812711948593,2025-12-14T10:00:00+01:00,2025-12-14T22:00:00+01:00,0.0991,0.0961
TNSR/USDC,Short,supertrend,6h,"ParamA=14.0, ParamB=3.0, ATR=None",2025-12-17T17:00:00+01:00,0.0914,2025-12-18T05:00:00+01:00,0.0919,1142.1577960197392,2.284315592039478,-8.532443579018363,11413.045516618373,"Time-based exit (2 bars, optimal=2)",12496.25597395776,2025-12-17T17:00:00+01:00,2025-12-18T05:00:00+01:00,0.0914,0.0919
TNSR/USDC,Short,supertrend,6h,"ParamA=14.0, ParamB=3.0, ATR=None",2025-12-21T11:00:00+01:00,0.0855,2025-12-21T23:00:00+01:00,0.0839,1141.3045516618372,2.2826091033236744,19.075136892687368,11432.12065351106,"Time-based exit (2 bars, optimal=2)",13348.591247506867,2025-12-21T11:00:00+01:00,2025-12-21T23:00:00+01:00,0.0855,0.0839
TNSR/USDC,Short,supertrend,6h,"ParamA=14.0, ParamB=3.0, ATR=None",2025-12-22T20:00:00+01:00,0.0829,2025-12-23T08:00:00+01:00,0.0818,1143.212065351106,2.286424130702212,12.882855385416256,11445.003508896476,"Time-based exit (2 bars, optimal=2)",13790.254105562195,2025-12-22T20:00:00+01:00,2025-12-23T08:00:00+01:00,0.0829,0.0818
ICP/USDC,Short,supertrend,6h,"ParamA=7.0, ParamB=2.0, ATR=None",2025-01-09T07:00:00+01:00,10.602,2025-01-10T01:00:00+01:00,10.152,1144.5003508896475,2.2890007017792953,46.28911266365578,11491.292621560131,"Time-based exit (3 bars, optimal=3)",107.95136303429989,2025-01-09T07:00:00+01:00,2025-01-10T01:00:00+01:00,10.602,10.152
ICP/USDC,Short,supertrend,6h,"ParamA=7.0, ParamB=2.0, ATR=None",2025-01-10T15:00:00+01:00,10.435,2025-01-11T09:00:00+01:00,10.091,1149.129262156013,2.2982585243120264,35.58391360617862,11526.87653516631,"Time-based exit (3 bars, optimal=3)",110.12259340258869,2025-01-10T15:00:00+01:00,2025-01-11T09:00:00+01:00,10.435,10.091
ICP/USDC,Short,supertrend,6h,"ParamA=7.0, ParamB=2.0, ATR=None",2025-01-12T10:00:00+01:00,10.258,2025-01-13T04:00:00+01:00,9.937,1152.687653516631,2.305375307033262,33.765275578016286,11560.641810744326,"Time-based exit (3 bars, optimal=3)",112.36962892538808,2025-01-12T10:00:00+01:00,2025-01-13T04:00:00+01:00,10.258,9.937
ICP/USDC,Short,supertrend,6h,"ParamA=7.0, ParamB=2.0, ATR=None",2025-01-15T10:00:00+01:00,10.15,2025-01-16T13:00:00+01:00,11.041,1156.0641810744326,2.312128362148865,-103.79520080917541,11456.84660993515,Trend flip,113.89794887432832,2025-01-15T10:00:00+01:00,2025-01-16T13:00:00+01:00,10.15,11.041
