symbol,direction,indicator,htf,param_desc,entry_time,entry_price,exit_time,exit_price,stake,fees,pnl,equity_after,reason,size_units,Zeit,ExitZeit,Entry,ExitPreis
ETH/USDC,Long,jma,12h,"ParamA=30.0, ParamB=0.0, ATR=2.0",2025-02-12 17:00:00+01:00,2648.47,2025-02-15T05:00:00+01:00,2720.92,2061.2681188311335,3.1341923142146317,53.252655643027175,20665.933843954364,"Time-based exit (5 bars, optimal=5)",0.778286376221416,2025-02-12T17:00:00+01:00,2025-02-15T05:00:00+01:00,2648.47,2720.92
XRP/USDC,Long,jma,12h,"ParamA=30.0, ParamB=-50.0, ATR=None",2025-02-12 17:00:00+01:00,2.4278,2025-02-15T05:00:00+01:00,2.7914,2066.5933843954363,3.332017935529078,306.1717939790358,20972.1056379334,"Time-based exit (5 bars, optimal=5)",851.220604825536,2025-02-12T17:00:00+01:00,2025-02-15T05:00:00+01:00,2.4278,2.7914
LINK/USDC,Long,jma,12h,"ParamA=50.0, ParamB=-50.0, ATR=None",2025-02-12 17:00:00+01:00,18.57,2025-02-14T17:00:00+01:00,19.53,2097.21056379334,3.227129340893629,105.1908642639318,21077.296502197332,"Time-based exit (4 bars, optimal=4)",112.93541000502638,2025-02-12T17:00:00+01:00,2025-02-14T17:00:00+01:00,18.57,19.53
TNSR/USDC,Long,jma,12h,"ParamA=30.0, ParamB=50.0, ATR=None",2025-02-13 14:00:00+01:00,0.3496,2025-02-15T14:00:00+01:00,0.386,2107.7296502197332,3.326185492065866,216.12850348962252,21293.425005686953,"Time-based exit (4 bars, optimal=4)",6028.974972024408,2025-02-13T14:00:00+01:00,2025-02-15T14:00:00+01:00,0.3496,0.386
SOL/USDC,Long,jma,12h,"ParamA=20.0, ParamB=0.0, ATR=None",2025-02-14 07:00:00+01:00,196.27,2025-02-16T07:00:00+01:00,195.31,2129.3425005686954,3.1862024368447415,-13.60128778124768,21279.823717905707,"Time-based exit (4 bars, optimal=4)",10.84904723375297,2025-02-14T07:00:00+01:00,2025-02-16T07:00:00+01:00,196.27,195.31
SUI/USDC,Long,jma,12h,"ParamA=20.0, ParamB=0.0, ATR=None",2025-02-14 08:00:00+01:00,3.4939,2025-02-16T08:00:00+01:00,3.3644,2127.9823717905706,3.132818948836101,-82.00563074850962,21197.818087157197,"Time-based exit (4 bars, optimal=4)",609.0564617735398,2025-02-14T08:00:00+01:00,2025-02-16T08:00:00+01:00,3.4939,3.3644
ICP/USDC,Long,jma,12h,"ParamA=20.0, ParamB=50.0, ATR=None",2025-02-14 09:00:00+01:00,7.241,2025-02-16T09:00:00+01:00,6.971,2119.7818087157198,3.120391423712313,-82.16211057206797,21115.655976585127,"Time-based exit (4 bars, optimal=4)",292.7471079568733,2025-02-14T09:00:00+01:00,2025-02-16T09:00:00+01:00,7.241,6.971
ADA/USDC,Long,jma,12h,"ParamA=20.0, ParamB=-50.0, ATR=None",2025-02-14 09:00:00+01:00,0.8129,2025-02-16T09:00:00+01:00,0.7781,2111.5655976585126,3.099551789157363,-93.49502822969878,21022.160948355428,"Time-based exit (4 bars, optimal=4)",2597.5711620845277,2025-02-14T09:00:00+01:00,2025-02-16T09:00:00+01:00,0.8129,0.7781
LUNC/USDT,Long,jma,12h,"ParamA=20.0, ParamB=0.0, ATR=None",2025-02-14 14:00:00+01:00,7.891e-05,2025-02-16T14:00:00+01:00,7.642e-05,2102.2160948355427,3.1035726715004897,-69.43886700859967,20952.722081346827,"Time-based exit (4 bars, optimal=4)",26640680.45666636,2025-02-14T14:00:00+01:00,2025-02-16T14:00:00+01:00,7.891e-05,7.642e-05
LINK/USDC,Long,jma,12h,"ParamA=50.0, ParamB=-50.0, ATR=None",2025-02-14 22:00:00+01:00,19.53,2025-02-16T22:00:00+01:00,18.97,2095.272208134683,3.0978486948227837,-63.17733853381035,20889.544742813017,"Time-based exit (4 bars, optimal=4)",107.28480328390593,2025-02-14T22:00:00+01:00,2025-02-16T22:00:00+01:00,19.53,18.97
XRP/USDC,Long,jma,12h,"ParamA=30.0, ParamB=-50.0, ATR=None",2025-02-15 09:00:00+01:00,2.8,2025-02-17T21:00:00+01:00,2.6603,2088.954474281302,3.0552637810495162,-107.27917094429871,20782.26557186872,"Time-based exit (5 bars, optimal=5)",746.0551693861793,2025-02-15T09:00:00+01:00,2025-02-17T21:00:00+01:00,2.8,2.6603
BTC/USDC,Long,jma,12h,"ParamA=20.0, ParamB=-50.0, ATR=None",2025-02-15 09:00:00+01:00,97533.99,2025-02-17T21:00:00+01:00,95985.83,2078.226557186872,3.0925990206031493,-36.080352590147825,20746.185219278574,"Time-based exit (5 bars, optimal=5)",0.021307715978674428,2025-02-15T09:00:00+01:00,2025-02-17T21:00:00+01:00,97533.99,95985.83
ETH/USDC,Long,jma,12h,"ParamA=30.0, ParamB=0.0, ATR=2.0",2025-02-15 11:00:00+01:00,2710.7,2025-02-15T15:00:00+01:00,2667.0185541285887,2074.6185219278573,3.0868542769700444,-36.51819550595838,20709.667023772614,ATR stop x2.00,0.765344199626612,2025-02-15T11:00:00+01:00,2025-02-15T15:00:00+01:00,2710.7,2667.0185541285887
TNSR/USDC,Long,jma,12h,"ParamA=30.0, ParamB=50.0, ATR=None",2025-02-15 17:00:00+01:00,0.3836,2025-02-17T17:00:00+01:00,0.3822,2070.9667023772613,3.1007813490885825,-10.659053985502013,20699.00796978711,"Time-based exit (4 bars, optimal=4)",5398.766168866688,2025-02-15T17:00:00+01:00,2025-02-17T17:00:00+01:00,0.3836,0.3822
ETH/USDC,Long,jma,12h,"ParamA=30.0, ParamB=0.0, ATR=2.0",2025-02-15 19:00:00+01:00,2703.19,2025-02-16T19:00:00+01:00,2662.6161438377626,2069.9007969787112,3.0815498763210454,-34.149975405682625,20664.85799438143,ATR stop x2.00,0.7657252346223208,2025-02-15T19:00:00+01:00,2025-02-16T19:00:00+01:00,2703.19,2662.6161438377626
BNB/USDC,Long,jma,12h,"ParamA=20.0, ParamB=50.0, ATR=None",2025-02-16 05:00:00+01:00,661.58,2025-02-18T05:00:00+01:00,661.02,2066.4857994381427,3.0984168033384707,-4.847611228329375,20660.0103831531,"Time-based exit (4 bars, optimal=4)",3.1235614731977126,2025-02-16T05:00:00+01:00,2025-02-18T05:00:00+01:00,661.58,661.02
ADA/USDC,Long,jma,12h,"ParamA=20.0, ParamB=-50.0, ATR=None",2025-02-17 01:00:00+01:00,0.7816,2025-02-19T01:00:00+01:00,0.7498,2066.0010383153103,3.0359589208764715,-87.0928077162024,20572.9175754369,"Time-based exit (4 bars, optimal=4)",2643.2971319284934,2025-02-17T01:00:00+01:00,2025-02-19T01:00:00+01:00,0.7816,0.7498
ICP/USDC,Long,jma,12h,"ParamA=20.0, ParamB=50.0, ATR=None",2025-02-17 01:00:00+01:00,7.021,2025-02-19T01:00:00+01:00,6.736,2057.29175754369,3.0233046619279884,-86.53393717865664,20486.38363825824,"Time-based exit (4 bars, optimal=4)",293.0197632165916,2025-02-17T01:00:00+01:00,2025-02-19T01:00:00+01:00,7.021,6.736
ETH/USDC,Long,jma,12h,"ParamA=30.0, ParamB=0.0, ATR=2.0",2025-02-17 02:00:00+01:00,2680.22,2025-02-17T06:00:00+01:00,2642.0198525929572,2048.638363825824,3.051058703251402,-32.24951535302976,20454.134122905212,ATR stop x2.00,0.7643545544118856,2025-02-17T02:00:00+01:00,2025-02-17T06:00:00+01:00,2680.22,2642.0198525929572
LINK/USDC,Long,jma,12h,"ParamA=50.0, ParamB=-50.0, ATR=None",2025-02-17 02:00:00+01:00,18.9,2025-02-19T02:00:00+01:00,17.66,2045.4134122905211,2.9674727917992647,-137.16390830715605,20316.970214598055,"Time-based exit (4 bars, optimal=4)",108.22293186722335,2025-02-17T02:00:00+01:00,2025-02-19T02:00:00+01:00,18.9,17.66
ETH/USDC,Long,jma,12h,"ParamA=30.0, ParamB=0.0, ATR=2.0",2025-02-17 06:00:00+01:00,2670.46,2025-02-18T17:00:00+01:00,2631.3577506743923,2031.6970214598055,3.025233667336682,-32.774386804704775,20284.19582779335,ATR stop x2.00,0.7608041391594726,2025-02-17T06:00:00+01:00,2025-02-18T17:00:00+01:00,2670.46,2631.3577506743923
TNSR/USDC,Long,jma,12h,"ParamA=30.0, ParamB=50.0, ATR=None",2025-02-19 04:00:00+01:00,0.3902,2025-02-21T04:00:00+01:00,0.4532,2028.419582779335,3.288254246763374,324.21157587906475,20608.407403672416,"Time-based exit (4 bars, optimal=4)",5198.410001997271,2025-02-19T04:00:00+01:00,2025-02-21T04:00:00+01:00,0.3902,0.4532
ETH/USDC,Long,jma,12h,"ParamA=30.0, ParamB=0.0, ATR=2.0",2025-02-19 06:00:00+01:00,2686.59,2025-02-21T18:00:00+01:00,2673.5,2092.98279182903,3.1318258831794754,-13.32956530193794,20916.49835298836,"Time-based exit (5 bars, optimal=5)",0.7790480839387587,2025-02-19T06:00:00+01:00,2025-02-21T18:00:00+01:00,2686.59,2673.5
SUI/USDC,Long,jma,12h,"ParamA=20.0, ParamB=0.0, ATR=None",2025-02-19 06:00:00+01:00,3.0479,2025-02-21T06:00:00+01:00,3.5282,2060.840740367242,3.334827617227194,321.4205146178811,20929.8279182903,"Time-based exit (4 bars, optimal=4)",676.1510352594382,2025-02-19T06:00:00+01:00,2025-02-21T06:00:00+01:00,3.0479,3.5282
BTC/USDC,Long,jma,12h,"ParamA=20.0, ParamB=-50.0, ATR=None",2025-02-19 07:00:00+01:00,95599.42,2025-02-21T19:00:00+01:00,96543.12,2091.649835298836,3.1529603852060504,17.494549291855858,20933.992902280217,"Time-based exit (5 bars, optimal=5)",0.021879315118217623,2025-02-19T07:00:00+01:00,2025-02-21T19:00:00+01:00,95599.42,96543.12
XRP/USDC,Long,jma,12h,"ParamA=30.0, ParamB=-50.0, ATR=None",2025-02-19 16:00:00+01:00,2.6073,2025-02-22T04:00:00+01:00,2.5721,2093.3992902280215,3.118902394375507,-31.380957016408495,20902.61194526381,"Time-based exit (5 bars, optimal=5)",802.8992790350253,2025-02-19T16:00:00+01:00,2025-02-22T04:00:00+01:00,2.6073,2.5721
SOL/USDC,Long,jma,12h,"ParamA=20.0, ParamB=0.0, ATR=None",2025-02-20 03:00:00+01:00,171.86,2025-02-22T03:00:00+01:00,171.02,2090.2611945263807,3.127729365672082,-13.344297522323815,20889.267647741486,"Time-based exit (4 bars, optimal=4)",12.162581138871062,2025-02-20T03:00:00+01:00,2025-02-22T03:00:00+01:00,171.86,171.02
ICP/USDC,Long,jma,12h,"ParamA=20.0, ParamB=50.0, ATR=None",2025-02-20 03:00:00+01:00,6.912,2025-02-22T03:00:00+01:00,7.067,2088.9267647741485,3.168522921525371,43.67517623067277,20932.94282397216,"Time-based exit (4 bars, optimal=4)",302.2174138851488,2025-02-20T03:00:00+01:00,2025-02-22T03:00:00+01:00,6.912,7.067
ADA/USDC,Long,jma,12h,"ParamA=20.0, ParamB=-50.0, ATR=None",2025-02-20 07:00:00+01:00,0.7824,2025-02-22T07:00:00+01:00,0.7661,2093.294282397216,3.1072337004333677,-46.71753125037532,20886.225292721785,"Time-based exit (4 bars, optimal=4)",2675.4783772970554,2025-02-20T07:00:00+01:00,2025-02-22T07:00:00+01:00,0.7824,0.7661
BNB/USDC,Long,jma,12h,"ParamA=20.0, ParamB=50.0, ATR=None",2025-02-20 14:00:00+01:00,650.68,2025-02-22T14:00:00+01:00,654.41,2088.6225292721783,3.1419135097834117,8.8310409904091,20895.056333712193,"Time-based exit (4 bars, optimal=4)",3.2099073727057514,2025-02-20T14:00:00+01:00,2025-02-22T14:00:00+01:00,650.68,654.41
LUNC/USDT,Long,jma,12h,"ParamA=20.0, ParamB=0.0, ATR=None",2025-02-20 17:00:00+01:00,7.493e-05,2025-02-22T17:00:00+01:00,7.45e-05,2089.505633371219,3.125265182116588,-15.116289102437424,20879.940044609757,"Time-based exit (4 bars, optimal=4)",27886102.140280515,2025-02-20T17:00:00+01:00,2025-02-22T17:00:00+01:00,7.493e-05,7.45e-05
LINK/USDC,Long,jma,12h,"ParamA=50.0, ParamB=-50.0, ATR=None",2025-02-20 18:00:00+01:00,18.21,2025-02-22T18:00:00+01:00,17.95,2087.9940044609757,3.1096319275662636,-32.92173742783298,20847.018307181923,"Time-based exit (4 bars, optimal=4)",114.66194423179438,2025-02-20T18:00:00+01:00,2025-02-22T18:00:00+01:00,18.21,17.95
TNSR/USDC,Long,jma,12h,"ParamA=30.0, ParamB=50.0, ATR=None",2025-02-21 06:00:00+01:00,0.4621,2025-02-23T06:00:00+01:00,0.4892,2084.7018307181925,3.218746242526861,119.03924902356931,20966.05755620549,"Time-based exit (4 bars, optimal=4)",4511.365138970336,2025-02-21T06:00:00+01:00,2025-02-23T06:00:00+01:00,0.4621,0.4892
SUI/USDC,Long,jma,12h,"ParamA=20.0, ParamB=0.0, ATR=None",2025-02-21 11:00:00+01:00,3.5267,2025-02-23T11:00:00+01:00,3.3723,2096.605755620549,3.076066104579246,-94.86610457334963,20871.19145163214,"Time-based exit (4 bars, optimal=4)",594.4950678029176,2025-02-21T11:00:00+01:00,2025-02-23T11:00:00+01:00,3.5267,3.3723
SOL/USDC,Long,jma,12h,"ParamA=20.0, ParamB=0.0, ATR=None",2025-02-22 05:00:00+01:00,171.63,2025-02-24T05:00:00+01:00,158.79,2087.119145163214,3.013572399688993,-159.15532980745965,20712.03612182468,"Time-based exit (4 bars, optimal=4)",12.160573006835717,2025-02-22T05:00:00+01:00,2025-02-24T05:00:00+01:00,171.63,158.79
ICP/USDC,Long,jma,12h,"ParamA=20.0, ParamB=50.0, ATR=None",2025-02-22 09:00:00+01:00,7.063,2025-02-24T09:00:00+01:00,6.777,2071.203612182468,3.0439039352193147,-86.91254800773596,20625.123573816945,"Time-based exit (4 bars, optimal=4)",293.24700724656213,2025-02-22T09:00:00+01:00,2025-02-24T09:00:00+01:00,7.063,6.777
ETH/USDC,Long,jma,12h,"ParamA=30.0, ParamB=0.0, ATR=2.0",2025-02-22 15:00:00+01:00,2737.2,2025-02-24T09:00:00+01:00,2684.588567184585,2062.5123573816945,3.064036036532497,-42.70736875659316,20582.41620506035,ATR stop x2.00,0.7535117482762292,2025-02-22T15:00:00+01:00,2025-02-24T09:00:00+01:00,2737.2,2684.588567184585
BNB/USDC,Long,jma,12h,"ParamA=20.0, ParamB=50.0, ATR=None",2025-02-22 16:00:00+01:00,658.33,2025-02-24T16:00:00+01:00,635.37,2058.2416205060354,3.033524810257004,-74.81701881298913,20507.599186247364,"Time-based exit (4 bars, optimal=4)",3.126458798028398,2025-02-22T16:00:00+01:00,2025-02-24T16:00:00+01:00,658.33,635.37
TNSR/USDC,Long,jma,12h,"ParamA=30.0, ParamB=50.0, ATR=None",2025-02-23 11:00:00+01:00,0.4915,2025-02-25T11:00:00+01:00,0.4762,2050.759918624736,3.0282609968257743,-66.86676914526612,20440.7324171021,"Time-based exit (4 bars, optimal=4)",4172.451512969962,2025-02-23T11:00:00+01:00,2025-02-25T11:00:00+01:00,0.4915,0.4762
SUI/USDC,Long,jma,12h,"ParamA=20.0, ParamB=0.0, ATR=None",2025-02-23 14:00:00+01:00,3.3688,2025-02-25T14:00:00+01:00,2.8058,2044.07324171021,2.8099029264717106,-344.4191510512781,20096.31326605082,"Time-based exit (4 bars, optimal=4)",606.7659824596919,2025-02-23T14:00:00+01:00,2025-02-25T14:00:00+01:00,3.3688,2.8058
ICP/USDC,Long,jma,12h,"ParamA=20.0, ParamB=50.0, ATR=None",2025-02-26 02:00:00+01:00,6.345,2025-02-28T02:00:00+01:00,6.476,2009.631326605082,3.045565394610373,38.44564087572315,20134.75890692654,"Time-based exit (4 bars, optimal=4)",316.72676542239276,2025-02-26T02:00:00+01:00,2025-02-28T02:00:00+01:00,6.345,6.476
LUNC/USDT,Long,jma,12h,"ParamA=20.0, ParamB=0.0, ATR=None",2025-02-26 03:00:00+01:00,6.876e-05,2025-02-28T03:00:00+01:00,6.488e-05,2013.475890692654,2.9350012874363687,-116.55173275758602,20018.207174168954,"Time-based exit (4 bars, optimal=4)",29282662.750038598,2025-02-26T03:00:00+01:00,2025-02-28T03:00:00+01:00,6.876e-05,6.488e-05
TNSR/USDC,Long,jma,12h,"ParamA=30.0, ParamB=50.0, ATR=None",2025-02-26 15:00:00+01:00,0.4802,2025-02-28T15:00:00+01:00,0.4794,2001.8207174168954,3.0002298424092873,-6.335208130484178,20011.87196603847,"Time-based exit (4 bars, optimal=4)",4168.722860093493,2025-02-26T15:00:00+01:00,2025-02-28T15:00:00+01:00,0.4802,0.4794
LINK/USDC,Long,jma,12h,"ParamA=50.0, ParamB=-50.0, ATR=None",2025-02-27 02:00:00+01:00,15.28,2025-03-01T02:00:00+01:00,14.86,2001.187196603847,2.960525954138087,-57.9669803110501,19953.90498572742,"Time-based exit (4 bars, optimal=4)",130.96774846883815,2025-02-27T02:00:00+01:00,2025-03-01T02:00:00+01:00,15.28,14.86
ICP/USDC,Long,jma,12h,"ParamA=20.0, ParamB=50.0, ATR=None",2025-02-28 19:00:00+01:00,6.536,2025-03-02T19:00:00+01:00,7.068,1995.3904985727418,3.114897377132449,159.30060832064888,20113.205594048068,"Time-based exit (4 bars, optimal=4)",305.29230394319796,2025-02-28T19:00:00+01:00,2025-03-02T19:00:00+01:00,6.536,7.068
LUNC/USDT,Long,jma,12h,"ParamA=20.0, ParamB=0.0, ATR=None",2025-02-28 21:00:00+01:00,6.736e-05,2025-03-02T21:00:00+01:00,7.18e-05,2011.3205594048068,3.1164122147428692,129.4587552994692,20242.66434934754,"Time-based exit (4 bars, optimal=4)",29859271.96266043,2025-02-28T21:00:00+01:00,2025-03-02T21:00:00+01:00,6.736e-05,7.18e-05
SOL/USDC,Long,jma,12h,"ParamA=20.0, ParamB=0.0, ATR=None",2025-02-28 22:00:00+01:00,147.67,2025-03-02T22:00:00+01:00,175.49,2024.2664349347538,3.322417930758694,378.0352865446588,20620.699635892197,"Time-based exit (4 bars, optimal=4)",13.70804113858437,2025-02-28T22:00:00+01:00,2025-03-02T22:00:00+01:00,147.67,175.49
BTC/USDC,Long,jma,12h,"ParamA=20.0, ParamB=-50.0, ATR=None",2025-03-01 00:00:00+01:00,84321.98,2025-03-03T12:00:00+01:00,92724.0,2062.0699635892197,3.247206696867926,202.221795281927,20822.921431174123,"Time-based exit (5 bars, optimal=5)",0.024454714697036525,2025-03-01T00:00:00+01:00,2025-03-03T12:00:00+01:00,84321.98,92724.0
ADA/USDC,Long,jma,12h,"ParamA=20.0, ParamB=-50.0, ATR=None",2025-03-01 02:00:00+01:00,0.6431,2025-03-03T02:00:00+01:00,1.0824,2082.2921431174123,4.190244627137027,1418.2183053207393,22241.139736494864,"Time-based exit (4 bars, optimal=4)",3237.8979056405105,2025-03-01T02:00:00+01:00,2025-03-03T02:00:00+01:00,0.6431,1.0824
XRP/USDC,Long,jma,12h,"ParamA=30.0, ParamB=-50.0, ATR=None",2025-03-01 02:00:00+01:00,2.1672,2025-03-03T14:00:00+01:00,2.6931,2224.1139736494865,3.740954161866209,535.9699810274403,22777.109717522304,"Time-based exit (5 bars, optimal=5)",1026.2615234632183,2025-03-01T02:00:00+01:00,2025-03-03T14:00:00+01:00,2.1672,2.6931
SUI/USDC,Long,jma,12h,"ParamA=20.0, ParamB=0.0, ATR=None",2025-03-01 02:00:00+01:00,2.859,2025-03-03T02:00:00+01:00,3.1228,2277.7109717522303,3.574189792976781,206.5902573382712,22983.699974860574,"Time-based exit (4 bars, optimal=4)",796.6809974649284,2025-03-01T02:00:00+01:00,2025-03-03T02:00:00+01:00,2.859,3.1228
TNSR/USDC,Long,jma,12h,"ParamA=30.0, ParamB=50.0, ATR=None",2025-03-01 05:00:00+01:00,0.5073,2025-03-03T05:00:00+01:00,0.494,2298.3699974860574,3.4023623277391923,-63.659253647598284,22920.040721212976,"Time-based exit (4 bars, optimal=4)",4530.59333232024,2025-03-01T05:00:00+01:00,2025-03-03T05:00:00+01:00,0.5073,0.494
BNB/USDC,Long,jma,12h,"ParamA=20.0, ParamB=50.0, ATR=None",2025-03-01 13:00:00+01:00,596.62,2025-03-03T13:00:00+01:00,605.18,2292.0040721212977,3.46266948879778,29.421837998980344,22949.462559211956,"Time-based exit (4 bars, optimal=4)",3.8416480710021417,2025-03-01T13:00:00+01:00,2025-03-03T13:00:00+01:00,596.62,605.18
LINK/USDC,Long,jma,12h,"ParamA=50.0, ParamB=-50.0, ATR=None",2025-03-01 17:00:00+01:00,14.61,2025-03-03T17:00:00+01:00,16.17,2294.9462559211956,3.626203580967886,241.41939253382137,23190.881951745778,"Time-based exit (4 bars, optimal=4)",157.08051032999288,2025-03-01T17:00:00+01:00,2025-03-03T17:00:00+01:00,14.61,16.17
ETH/USDC,Long,jma,12h,"ParamA=30.0, ParamB=0.0, ATR=2.0",2025-03-02 02:00:00+01:00,2219.7,2025-03-03T20:00:00+01:00,2166.7065033209233,2319.088195174578,3.437107562200483,-58.80341497737803,23132.0785367684,ATR stop x2.00,1.0447755080301744,2025-03-02T02:00:00+01:00,2025-03-03T20:00:00+01:00,2219.7,2166.7065033209233
LUNC/USDT,Long,jma,12h,"ParamA=20.0, ParamB=0.0, ATR=None",2025-03-03 06:00:00+01:00,7.068e-05,2025-03-05T06:00:00+01:00,6.323e-05,2313.20785367684,3.2869446486191176,-247.10978717680868,22884.968749591593,"Time-based exit (4 bars, optimal=4)",32727898.325931523,2025-03-03T06:00:00+01:00,2025-03-05T06:00:00+01:00,7.068e-05,6.323e-05
ICP/USDC,Long,jma,12h,"ParamA=20.0, ParamB=50.0, ATR=None",2025-03-03 11:00:00+01:00,6.793,2025-03-05T11:00:00+01:00,6.239,2288.4968749591594,3.292767327521099,-189.9300805510416,22695.03866904055,"Time-based exit (4 bars, optimal=4)",336.89045708216685,2025-03-03T11:00:00+01:00,2025-03-05T11:00:00+01:00,6.793,6.239
ADA/USDC,Long,jma,12h,"ParamA=20.0, ParamB=-50.0, ATR=None",2025-03-03 11:00:00+01:00,0.9838,2025-03-05T11:00:00+01:00,1.0004,2269.503866904055,3.4329763971673812,34.86115268456386,22729.899821725114,"Time-based exit (4 bars, optimal=4)",2306.8752458874314,2025-03-03T11:00:00+01:00,2025-03-05T11:00:00+01:00,0.9838,1.0004
SUI/USDC,Long,jma,12h,"ParamA=20.0, ParamB=0.0, ATR=None",2025-03-03 11:00:00+01:00,2.9506,2025-03-05T11:00:00+01:00,2.594,2272.989982172511,3.2034552943012535,-277.9096939043189,22451.990127820794,"Time-based exit (4 bars, optimal=4)",770.348397672511,2025-03-03T11:00:00+01:00,2025-03-05T11:00:00+01:00,2.9506,2.594
SOL/USDC,Long,jma,12h,"ParamA=20.0, ParamB=0.0, ATR=None",2025-03-03 11:00:00+01:00,161.51,2025-03-05T11:00:00+01:00,148.55,2245.1990127820795,3.232677880177133,-183.39352987482582,22268.59659794597,"Time-based exit (4 bars, optimal=4)",13.901300308229086,2025-03-03T11:00:00+01:00,2025-03-05T11:00:00+01:00,161.51,148.55
XRP/USDC,Long,jma,12h,"ParamA=30.0, ParamB=-50.0, ATR=None",2025-03-04 15:00:00+01:00,2.3648,2025-03-07T03:00:00+01:00,2.4853,2226.859659794597,3.4253928564687635,110.04576284602176,22378.64236079199,"Time-based exit (5 bars, optimal=5)",941.6693419293798,2025-03-04T15:00:00+01:00,2025-03-07T03:00:00+01:00,2.3648,2.4853
LINK/USDC,Long,jma,12h,"ParamA=50.0, ParamB=-50.0, ATR=None",2025-03-04 16:00:00+01:00,13.82,2025-03-06T16:00:00+01:00,17.23,2237.864236079199,3.7709307813092874,548.4083054726755,22927.050666264666,"Time-based exit (4 bars, optimal=4)",161.92939479588995,2025-03-04T16:00:00+01:00,2025-03-06T16:00:00+01:00,13.82,17.23
BTC/USDC,Long,jma,12h,"ParamA=20.0, ParamB=-50.0, ATR=None",2025-03-04 17:00:00+01:00,83531.97,2025-03-07T05:00:00+01:00,87645.41,2292.7050666264668,3.5237339046760545,109.37800574379601,23036.42867200846,"Time-based exit (5 bars, optimal=5)",0.02744703694437551,2025-03-04T17:00:00+01:00,2025-03-07T05:00:00+01:00,83531.97,87645.41
BNB/USDC,Long,jma,12h,"ParamA=20.0, ParamB=50.0, ATR=None",2025-03-05 02:00:00+01:00,590.08,2025-03-07T02:00:00+01:00,592.8,2303.642867200846,3.463428358978279,7.15531587703396,23043.583987885493,"Time-based exit (4 bars, optimal=4)",3.9039500867693295,2025-03-05T02:00:00+01:00,2025-03-07T02:00:00+01:00,590.08,592.8
ETH/USDC,Long,jma,12h,"ParamA=30.0, ParamB=0.0, ATR=2.0",2025-03-05 06:00:00+01:00,2179.5,2025-03-07T18:00:00+01:00,2161.81,2304.3583987885495,3.442510034495773,-22.14592828389681,23021.438059601598,"Time-based exit (5 bars, optimal=5)",1.0572876342227802,2025-03-05T06:00:00+01:00,2025-03-07T18:00:00+01:00,2179.5,2161.81
ICP/USDC,Long,jma,12h,"ParamA=20.0, ParamB=50.0, ATR=None",2025-03-05 13:00:00+01:00,6.217,2025-03-07T13:00:00+01:00,6.2,2302.1438059601596,3.448494407102377,-9.743563524252364,23011.694496077347,"Time-based exit (4 bars, optimal=4)",370.2981833617757,2025-03-05T13:00:00+01:00,2025-03-07T13:00:00+01:00,6.217,6.2
ADA/USDC,Long,jma,12h,"ParamA=20.0, ParamB=-50.0, ATR=None",2025-03-05 17:00:00+01:00,0.9561,2025-03-07T17:00:00+01:00,0.8294,2301.169449607735,3.223045224564332,-308.16831168759103,22703.526184389757,"Time-based exit (4 bars, optimal=4)",2406.8292538518303,2025-03-05T17:00:00+01:00,2025-03-07T17:00:00+01:00,0.9561,0.8294
LUNC/USDT,Long,jma,12h,"ParamA=20.0, ParamB=0.0, ATR=None",2025-03-05 18:00:00+01:00,6.477e-05,2025-03-07T18:00:00+01:00,6.543e-05,2270.3526184389757,3.4228799319216616,19.71179241900805,22723.237976808767,"Time-based exit (4 bars, optimal=4)",35052533.86504517,2025-03-05T18:00:00+01:00,2025-03-07T18:00:00+01:00,6.477e-05,6.543e-05
SUI/USDC,Long,jma,12h,"ParamA=20.0, ParamB=0.0, ATR=None",2025-03-05 18:00:00+01:00,2.5384,2025-03-07T18:00:00+01:00,2.6891,2272.323797680877,3.509663366405053,131.39389647857888,22854.631873287344,"Time-based exit (4 bars, optimal=4)",895.1795610151578,2025-03-05T18:00:00+01:00,2025-03-07T18:00:00+01:00,2.5384,2.6891
SOL/USDC,Long,jma,12h,"ParamA=20.0, ParamB=0.0, ATR=None",2025-03-05 19:00:00+01:00,144.52,2025-03-07T19:00:00+01:00,149.61,2285.4631873287344,3.4885653575058853,77.00553665953856,22931.63740994688,"Time-based exit (4 bars, optimal=4)",15.814165425745463,2025-03-05T19:00:00+01:00,2025-03-07T19:00:00+01:00,144.52,149.61
LINK/USDC,Long,jma,12h,"ParamA=50.0, ParamB=-50.0, ATR=None",2025-03-06 16:00:00+01:00,17.23,2025-03-08T16:00:00+01:00,15.3,2293.163740994688,3.2470959008077718,-260.1133768131553,22671.524033133726,"Time-based exit (4 bars, optimal=4)",133.0913372602837,2025-03-06T16:00:00+01:00,2025-03-08T16:00:00+01:00,17.23,15.3
BNB/USDC,Long,jma,12h,"ParamA=20.0, ParamB=50.0, ATR=None",2025-03-07 02:00:00+01:00,592.8,2025-03-09T02:00:00+01:00,588.96,2278.5367980791953,3.4067353827151696,-18.166487920879685,22767.201492871074,"Time-based exit (4 bars, optimal=4)",3.8436855568137576,2025-03-07T02:00:00+01:00,2025-03-09T02:00:00+01:00,592.8,588.96
